BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
VISSANNAPET,Fruits,2019,9,2,Mango,KRISHNA,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH"," LEAF WEBBER MANAGEMENT  IN MANGO",nan,16.2128,81.0307
RAJUPALEM,Fruits,2019,3,28,Mango,"Y S R ","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO LEAF WEBBER CONTROL",nan,15.9241,80.1864
RAJUPALEM,Fruits,2019,3,28,Mango,"Y S R ","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","LEAF WEBBER CONTROL ",nan,15.9241,80.1864
KVBPURAM,Fruits,2019,1,6,Mango,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","LEAF WEBBER MANAGEMENT","RECOMMENDED TO SPRAY    NOVALURAN  300 ML 200 LITRES OF WATER  ACRE  ",13.2026,79.0032
YERPEDU,Fruits,2019,2,20,Mango,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","leaf webber management"," RECOMMENDED TO SPRAY CHLORPYRIFOS  500 ML200 LITRES OF WATER  ACRE",13.2026,79.0032
SOMALA,Fruits,2019,9,2,Mango,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","ABOUT MANAGEMENT OF MANGO LEAF WEBBER",nan,13.2026,79.0032
ANAND,Fruits,2019,12,13,Mango,ANAND,"Plant Protection",nan,HORTICULTURE,GUJARAT,"Ask about leaf webber problem in mango ",nan,22.5587,72.9627
MADAPPALLY,Fruits,2019,2,16,Mango,KOTTAYAM,"Plant Protection",nan,HORTICULTURE,KERALA,"MANGO LEAF WEBBER ATTACK","recommended to spray neem oil garlic emulsion neem oil -20 ml garlic juice- 20 numbers bar soap  -5 gram make upto one litre using waterrecommended to spray QUINALPHOS 25 EC 2 ML PER LITRE WATER",9.62874,76.6455
IDUKKI,Fruits,2019,3,25,Mango,IDUKKI,"Plant Protection",nan,HORTICULTURE,KERALA,"Leaf webber attack in mango",nan,9.81548,76.9992
PALAKKAD,Fruits,2019,8,27,Mango,PALAKKAD,"Plant Protection",nan,HORTICULTURE,KERALA,"Leaf webber attack in Mango tree ",nan,10.7874,76.4742
KODUVALLY,Fruits,2019,3,1,Mango,KOZHIKODE,"Plant Protection",nan,HORTICULTURE,KERALA,"leaf webber attack in mango",nan,11.2451,75.7755
PATNAGARH,Fruits,2019,12,1,Mango,BALANGIR,"Plant Protection",nan,HORTICULTURE,ODISHA,"Mango leaf webber",nan,20.6095,83.1673
ATHAGAD,Fruits,2019,10,22,Mango,CUTTACK,"Bio-Pesticides and Bio-Fertilizers",nan,HORTICULTURE,ODISHA,"Mango leaf webber ",nan,20.4686,85.8792
JAYAPATNA,Fruits,2019,10,10,Mango,KALAHANDI,"Plant Protection",nan,HORTICULTURE,ODISHA,"Leaf webber in mango ",nan,19.8266,83.0409
GOP,Fruits,2019,3,11,Mango,PURI,"Plant Protection",nan,HORTICULTURE,ODISHA,"Leaf webber in Mango",nan,19.8076,85.8253
NUAPADA,Fruits,2019,12,22,Mango,NAWAPARA,"Plant Protection",nan,HORTICULTURE,ODISHA,"leaf webber in Mango ",nan,21.1447,82.9432
GAISILET,Fruits,2019,12,24,Mango,BARGARH,"Plant Protection",nan,HORTICULTURE,ODISHA,"Mango Leaf Webber",nan,21.232,83.5653
NEMILI,Fruits,2019,1,15,Mango,VELLORE,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about  leaf webber management in mango ","Recommended for spray Fipronil 2 ml litre of water",12.9022,79.0611
UPPILIAPURAM,Fruits,2019,1,14,Mango,TIRUCHIRAPPALLI,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about leaf webber management in mango ","Recommended for spray dichlorvos 1 ml litre of water",10.8071,78.6881
MATHUR,Fruits,2019,8,15,Mango,KRISHNAGIRI,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about leaf webber in Mango",nan,12.5152,78.0094
GANGOH,Fruits,2019,6,3,Mango,SAHARANPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Leaf Webber insect control in Mango plants ",nan,29.9857,77.5041
JAYPUR,Fruits,2019,12,22,Mango,BANKURA,"Plant Protection",nan,HORTICULTURE,"WEST BENGAL","ASKING ABOUT CONTROL OF MANGO LEAF WEBBER",nan,23.1324,87.2082
CHHURRA,Fruits,2019,2,9,Mango,Gariyaband,"Plant Protection",nan,HORTICULTURE,CHHATTISGARH,"Farmer wants to know about the management of the leaf webber","Dear farmer kindly spray of the carbaryl at 50 WP  15 gram per pump 15 liter  or 150 gram in 150 liter of water      ",20.5268,82.1917
ALAMPUR,Fruits,2019,9,16,Mango,"JOGULAMBA GADWAL","Plant Protection",nan,HORTICULTURE,TELANGANA,"MANGO LEAF WEBBER",nan,16.0999,77.7342
WADDEPALLE,Fruits,2019,9,19,Mango,"JOGULAMBA GADWAL","Plant Protection",nan,HORTICULTURE,TELANGANA,"MANAGEMENT OF MANGO LEAF WEBBER",nan,16.0999,77.7342
GADWAL,Fruits,2019,12,29,Mango,"JOGULAMBA GADWAL","Plant Protection",nan,HORTICULTURE,TELANGANA,"MANAGEMENT OF MANGO LEAF WEBBER",nan,16.0999,77.7342
WEEPANAGANDLA,Fruits,2019,10,15,Mango,WANAPARTHY,"Plant Protection",nan,HORTICULTURE,TELANGANA,"MANAGEMENT OF MANGO LEAF WEBBER",nan,16.2853,77.9865
GANGAVARAM,Fruits,2020,1,1,Mango,"EAST GODAVARI","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","mango leaf webber management","Application of Phosalone 35 EC  2 mllit will control webber",16.9957,81.7154
"RAJAHMUNDRY RURAL",Fruits,2020,2,18,Mango,"EAST GODAVARI","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","mango leaf webber management ","RECOMMENDED TO SPRAY  AMBITION 250 ML PER ACRE",16.9957,81.7154
PRATHIPADU,Fruits,2020,2,23,Mango,"EAST GODAVARI","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO LEAF WEBBER MANAGEMENT  ","RECOMMENDED TO SPRAY HEXACONAZOLEZINEB AVTAR 500 GRAMS  150 LITERS OF WATER ACRE           500  150          ",16.9957,81.7154
VISSANNAPET,Fruits,2020,2,17,Mango,KRISHNA,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO LEAF  EATING CATERPILLAR  LEAF WEBBER MANAGEMENT","recommended to spray lancer gold acephate imidacloprid 400 gmacre ",16.2128,81.0307
REDDIGUDEM,Fruits,2020,10,1,Mango,KRISHNA,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","mango leaf webber management ","    500     200          ",16.2128,81.0307
ROMPICHERLA,Fruits,2020,1,27,Mango,GUNTUR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","mango leaf webber management ","--Soak castor cake at 1 kg in 5 liter of water in small mud pots and keep them in the coconut gardens to attract and kill the adultsApply mixture of either neem seed powder  sand 1:2 150 g per palm or neem seed kernel powder  sand 1:2 150 g per palm in the base of the 3 inner most leaves in the crown",16.2915,80.4542
MUDIGUBBA,Fruits,2020,9,4,Mango,ANANTPUR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO LEAF WEBBER MANAGEMENT ","   400   200         ",13.5747,78.5029
THAVANAMPALLE,Fruits,2020,9,17,Mango,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO LEAF WEBBER MANAGEMENT ","  320    200         ",13.2026,79.0032
KAMBHAMVARIPALLE,Fruits,2020,10,26,Mango,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","mango leaf webber management ","    500     200          ",13.2026,79.0032
BANGARUPALEM,Fruits,2020,10,29,Mango,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","mango leaf Webber management ","RECOMMENDED TO SPRAY quinalofos  400 ML200 LITRES OF WATER   ACRE      90    150          RECOMMENDED TO SPRAY LAMBDA CYHALOTHRIN KARATE 400 ML 200 LITRES OF WATER   ACRE     400      200       ",13.2026,79.0032
"0   ",Fruits,2020,2,12,Mango,ERNAKULAM,"Plant Protection",nan,HORTICULTURE,KERALA,"Mango leaf webber attack","Recommended to spray neem oil emulsion 2",9.98408,76.2741
KOOVAPPADY,Fruits,2020,10,15,Mango,ERNAKULAM,"Plant Protection",nan,HORTICULTURE,KERALA,"Leaf webber attack in MANGO ","Suggested to prepare  neem oil  garlic emulsion 20 ml neem oil 20 g garlic and 5 g sunlight bar soap are required Slice the bar soap and dissolve in 50 ml lukewarm water Grind 20 g of garlic take the extract and 20 ml neem oil in 50 ml water Mix them well together and then add 900 ml water and spray to plants",9.98408,76.2741
VYTTILA,Fruits,2020,11,25,Mango,ERNAKULAM,"Plant Protection",nan,HORTICULTURE,KERALA,"Leaf webber attack in mango","Recommended to prune and burn the infested shoots Raking of soil around the base of the tree is effective in checking the pest population Spray neem oil garlic emulsion once in aweek",9.98408,76.2741
PATNAGARH,Fruits,2020,1,24,Mango,BALANGIR,"Plant Protection",nan,HORTICULTURE,ODISHA,"Leaf webber in mango ","Advised to contact ICAR-Central Horticultural Experiment Station AIGINIA NH-5 Bhubaneswar-751019 Orissa 0674- 24717122471867",20.6095,83.1673
SAINTALA,Fruits,2020,2,25,Mango,BALANGIR,"Plant Protection",nan,HORTICULTURE,ODISHA," Leaf webber in Mango ","Recommended to spray Indoxacarb 158 EC  6 ml in 15 Litre water to control Leaf webber in Mango ",20.6095,83.1673
SAINTALA,Fruits,2020,3,2,Mango,BALANGIR,"Plant Protection",nan,HORTICULTURE,ODISHA,"Leaf webber  hairy caterpillar problem in mango","Recommended to spray Chloropyriphos 50 EC  Cypermethrin 5 EC  400 ml per 200 litre of water per acre of land2ml per litre of water with neem oil  3ml per litre of water to control  Leaf webber  hairy caterpillar problem in mango",20.6095,83.1673
KEERAPALAYAM,Fruits,2020,10,31,Mango,CUDDALORE,"Field Preparation",nan,HORTICULTURE,TAMILNADU,"Asking about Ants and leaf webber management for Mango ",":        :  3     1   1    ",11.5202,79.3396
TIRUVIDAIMARUDUR,Fruits,2020,9,26,Mango,THANJAVUR,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about Leaf webber management in Mango "," :     :      2     ",10.659,79.2014
BODINAYAKKANUR,Fruits,2020,2,22,Mango,THENI,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about Mango leaf webber management "," :         :    3           10                10        10              30           9    ",9.86926,77.4223
THIRUMARUGAL,Fruits,2020,10,6,Mango,NAGAPATTINAM,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about mango leaf webber management ",":        :  2       ",10.6026,79.7619
"MUNGRA BADSHAH PUR",Fruits,2020,7,21,Mango,JAUNPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Control for Leaf webber in Mango Plant   ","        36 SL  2 ml             ",25.7967,82.4889
HILAULI,Fruits,2020,6,7,Mango,UNNAO,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about management of leaf webber for mango crop ","   Quinalphos 25 EC  2 ml         ",26.5673,80.6198
SANTURI,Fruits,2020,2,10,Mango,PURULIA,"Plant Protection",nan,HORTICULTURE,"WEST BENGAL","ASKING ABOUT CONTROL OF MANGO LEAF WEBBER"," SPRAY   DIMETHOATE 30 EC  2 ML   LIT OF WATER",23.2021,86.3229
SARANGARH,Fruits,2020,2,4,Mango,RAIGARH,"Plant Protection",nan,HORTICULTURE,CHHATTISGARH,"Farmer want information regarding the control of leaf Webber in Mango plant",nan,22.2362,83.353
BIRNI,Fruits,2020,12,6,Mango,GIRIDIH,"Plant Protection",nan,HORTICULTURE,JHARKAND,"farmer asked query on leaf webber in mango","--               36  005  2ml 1      15             25  005  2ml 1      15             10G  10        ",24.3315,86.1548
MAHAGAMA,Fruits,2020,11,4,Mango,GODDA,"Plant Protection",nan,HORTICULTURE,JHARKAND,"farmer asked query on leaf webber manag in mango","--              25 EC   36 EC   1ml            i",24.8646,87.2985
KODAKANDLA,Fruits,2020,1,11,Mango,JANGAON,"Plant Protection",nan,HORTICULTURE,TELANGANA,"MANGO LEAF WEBBER MANAGEMENT ",nan,17.7466,79.2407
KAGAZNAGAR,Fruits,2020,2,15,Mango,"KUMARAMBHEEM ASIFABAD","Plant Protection",nan,HORTICULTURE,TELANGANA,"management of mango leaf webber",nan,17.8496,79.1152
GARLA,Fruits,2020,2,15,Mango,MAHABUBABAD,"Plant Protection",nan,HORTICULTURE,TELANGANA,"management of mango leaf webber",nan,17.7139,80.0413
KURAVI,Fruits,2020,8,30,Mango,MAHABUBABAD,"Plant Protection",nan,HORTICULTURE,TELANGANA,"MANGO LEAF WEBBER","    500     200          ",17.7139,80.0413
GARLA,Fruits,2020,11,4,Mango,MAHABUBABAD,"Plant Protection",nan,HORTICULTURE,TELANGANA,"MANGO LEAF WEBBER MANAGEMENT "," RECOMMENDED TO SPRAY  CHLORPYRIFOS  500 ML200 LITRES OF WATER  ACRE    500     200          ",17.7139,80.0413
GARLA,Fruits,2020,12,13,Mango,MAHABUBABAD,"Plant Protection",nan,HORTICULTURE,TELANGANA,"MANGO LEAF WEBBER MANAGEMENT","  320       1   200        ",17.7139,80.0413
KOLLAPUR,Fruits,2020,2,10,Mango,NAGARKURNOOL,"Plant Protection",nan,HORTICULTURE,TELANGANA,"MANGO  LEAF WEBBER MANAGEMENT ",nan,16.4158,78.683
ACHAMPETA,Fruits,2020,11,18,Mango,NAGARKURNOOL,"Plant Protection",nan,HORTICULTURE,TELANGANA,"MANGO LEAF WEBBER MANAGEMENT ","   400      200      ",16.4158,78.683
MANTHANI,Fruits,2020,2,27,Mango,PEDDAPALLI,"Plant Protection",nan,HORTICULTURE,TELANGANA,"MANAGEMENT OF MANGO LEAF WEBBER",nan,18.6207,79.495
MADDIRALA,Fruits,2020,2,29,Mango,SURYAPET,"Plant Protection",nan,HORTICULTURE,TELANGANA,"MANGO LEAF WEBBER  MANAGEMENT ",nan,17.08,79.7925
GANTYADA,Fruits,2021,10,16,Mango,VIZIANAGARM,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","farmer asked about leaf webber control in mango","RECOMMENDED TO SPRAY MONOCROTOPHOS NUVACRON 320 ML 200 LITRES OF WATER ACRE   320    200         ",15.9241,80.1864
RAJANAGARAM,Fruits,2021,3,27,Mango,"EAST GODAVARI","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","LEAF WEBBER IN MANGO ","  RECOMMENDED TO SPRAY  CHLORPYRIFOS  500 ML200 LITRES OF WATER  ACRE    500     200          ",16.9957,81.7154
RAJANAGARAM,Fruits,2021,3,27,Mango,"EAST GODAVARI","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","LEAF WEBBER IN MANGO ","  RECOMMENDED TO SPRAY  CHLORPYRIFOS  500 ML200 LITRES OF WATER  ACRE    500     200          ",16.9957,81.7154
GUDIVADA,Fruits,2021,9,13,Mango,KRISHNA,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","FARMER ASKED QUERY ON LEAF WEBBER MANAGEMENT IN MANGO","RECOMMENDED TO SPRAY MONOCROTOPHOS NUVACRON 16 ML 1 LITRES OF WATER ACRE  16     1        ",16.2128,81.0307
BUTCHIREDDIPALEM,Fruits,2021,3,26,Mango,NELLORE,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","LEAF WEBBER MANAGEMENT IN MANGO","RECOMMENDED TO SPRAY LAMBDA CYHALOTHRIN KARATE 400 ML 200 LITRES OF WATER  ACRE     400      200       ",14.4494,79.9874
GUDUR,Fruits,2021,9,21,Mango,NELLORE,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","Famer asked query leaf webber in mango ","  6   1          5    1              ",14.4494,79.9874
KRISHNAGIRI,Fruits,2021,1,29,Mango,KURNOOL,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO LEAF WEBBER MANAGEMENT ","RECOMMENDED TO SPRAY LAMBDA CYHALOTHRIN KARATE 400 ML 200 LITRES OF WATER   ACRE     400      200       ",15.8309,78.0425
KRISHNAGIRI,Fruits,2021,1,29,Mango,KURNOOL,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO LEAF WEBBER MANAGEMENT ","RECOMMENDED TO SPRAY EMAMECTIN BENZOATE PROCLAIM 90 GRAMS 150 LITRES OF WATER  ACRE      90    150          ",15.8309,78.0425
CHIPPAGIRI,Fruits,2021,3,18,Mango,KURNOOL,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO LEAF WEBBER MANAGEMENT ","RECOMMENDED TO SPRAY LAMBDA CYHALOTHRIN KARATE 400 ML 200 LITRES OF WATER  ACRE     400      200       ",15.8309,78.0425
MADAKASIRA,Fruits,2021,1,23,Mango,ANANTPUR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","mango leaf Webber management ","    500     200          ",13.5747,78.5029
MADAKASIRA,Fruits,2021,1,23,Mango,ANANTPUR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","mango leaf Webber management"," 500    200        ",13.5747,78.5029
MADAKASIRA,Fruits,2021,1,23,Mango,ANANTPUR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","mango leaf webber management in mango"," 500    200        RECOMMENDED TO SPRAY THIODICARB LARVIN 300 GR 200 LITRES OF WATER  ACRE    300    200         ",13.5747,78.5029
GARLADINNE,Fruits,2021,12,17,Mango,ANANTPUR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH"," Farmer asked query on LEAF WEBBER IN MANGO "," RECOMMENDED TO SPRAY CHLORPYRIFOS CORABONPREDATOR 500 ML200 LITRES OF WATER  ACRE    500     200          ",13.5747,78.5029
GARLADINNE,Fruits,2021,12,17,Mango,ANANTPUR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH"," Farmer asked query on LEAF WEBBER IN MANGO "," RECOMMENDED TO SPRAY CHLORPYRIFOS CORABONPREDATOR 500 ML200 LITRES OF WATER  ACRE    500     200          ",13.5747,78.5029
NANDALUR,Fruits,2021,3,22,Mango,"Y S R ","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","LEAF WEBBER CONTROL IN MANGO ","RECOMMENDED TO SPRAY  CHLORPYRIFOS  CORABONPREDATOR 500 ML200 LITRES OF WATER  ACRE    500     200          ",15.9241,80.1864
NAGARI,Fruits,2021,9,3,Mango,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","mango leaf webber management ","    500     200            320    200         ",13.2026,79.0032
BANGARUPALEM,Fruits,2021,9,4,Mango,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","Farmer asked query on mango leaf webber control management ","    500     200          RECOMMENDED TO SPRAY quinalofos  400 ML200 Liters OF WATER   ACRE ",13.2026,79.0032
JAJPUR,Fruits,2021,1,10,Mango,JAJAPUR,"Plant Protection",nan,HORTICULTURE,ODISHA,"Mango leaf webber infestation","Recommended to spray Lambda Cyhalothrin 5 EC  15 ml per 15 litre of water to control mango leaf webber",20.8278,86.3798
BALIANTA,Fruits,2021,12,11,Mango,KHORDHA,"Plant Protection",nan,HORTICULTURE,ODISHA,"Leaf webber in mango ","Recommended to spray  Chlorpyrifos 50 EC   2 ml per  litre of water to control Leaf webber in mango ",20.0538,85.5023
PANRUTI,Fruits,2021,4,17,Mango,CUDDALORE,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asked about mango leaf webber management",":     :  5  1     ",11.5202,79.3396
ANAICUT,Fruits,2021,3,22,Mango,VELLORE,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about mango leaf Webber management in mango"," :         : 2     3    1         ",12.9022,79.0611
KATPADI,Fruits,2021,9,13,Mango,VELLORE,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about control hopper Leaf webber and leaf twisting weevil in Mango"," :          :  1 5    1    ",12.9022,79.0611
MANAPPARAI,Fruits,2021,4,18,Mango,TIRUCHIRAPPALLI,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about Fruit fly and leaf webber management in mango "," :         :  2      ",10.8071,78.6881
ALATHUR,Fruits,2021,2,1,Mango,PERAMBALUR,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asked about flower webber and leaf webber management in mango","          : 2     3        ",11.2903,78.93
NATTAM,Fruits,2021,3,20,Mango,DINDIGUL,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about control Leaf webber in mango"," :       : 10      8      ",10.4257,77.8157
NATTAM,Fruits,2021,3,20,Mango,DINDIGUL,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about control Leaf webber and Budworm in mango"," :           : 10     8     ",10.4257,77.8157
NATTAM,Fruits,2021,3,20,Mango,DINDIGUL,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about control Leaf webber and Budworm in mango"," :          : 10     8     ",10.4257,77.8157
NATTAM,Fruits,2021,3,20,Mango,DINDIGUL,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about control Leaf Webber and Budworm management in mango"," :          : 10      4     ",10.4257,77.8157
NATTAM,Fruits,2021,3,21,Mango,DINDIGUL,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"asking about Leaf webber and Shoot webber management in Mango"," :          :  2      ",10.4257,77.8157
PERIYAKULAM,Fruits,2021,12,25,Mango,THENI,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about Leaf caterpillar  leaf Webber management in mango ",":       :         ",9.86926,77.4223
VELDURTHI,Fruits,2022,1,10,Mango,KURNOOL,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","farmer asked query on leaf Webber management in mango","-RECOMMENDED TO SPRAY DIMETHOATE ROGER 400 ML 200 LITRES OF WATER ACRE    400   200         ",15.8309,78.0425
VEDURUKUPPAM,Fruits,2022,1,12,Mango,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","FARMER ASKED QUERY ABOUT LEAF WEBBER MANAGEMENT IN MANGO","RECOMMENDED TO SPRAY QUINOLPHOS  400 ML PER 200 LITERS PER ACRE",13.2026,79.0032
GUDVELLA,Fruits,2022,1,8,Mango,BALANGIR,"Plant Protection",nan,HORTICULTURE,ODISHA,"Leaf webber in mango ","Recommended to spray  Chlorpyrifos 50 EC   2 ml per litre of water to control Leaf webber in mango ",20.6095,83.1673
KALYANSINGPUR,Fruits,2022,1,11,Mango,RAYAGADA,"Plant Protection",nan,HORTICULTURE,ODISHA,"Mango leaf webber infestation ","Recommended to spray Quinalphos 25 EC   400 ml per 200 litre of water per 1 acre of land 2 ml per 1 litre water to control Mango leaf webber infestation ",19.4427,83.5873
TIRUVANNAMALAI,Fruits,2022,1,30,Mango,TIRUVANNAMALAI,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about mango leaf hoppers and leaf webbers  pests managment","           2       ",12.4289,78.9992
PEDAVEGI,Fruits,2022,2,16,Mango,"WEST GODAVARI","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","FARMER ASKED QUERY ON SUCKING PEST MANAGEMENT IN MANGO- LEAF WEBBERS","RECOMMENDED TO SPRAY QUIZALOFOP 25 EC  2 MLLT WATER 400 ML200 LT PER ACRE",16.6443,81.5885
MARTUR,Fruits,2022,2,11,Mango,PRAKASAM,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","farmer asked about leaf webber control in mango ","RECOMMENDED TO SPRAY MONOCROTOPHOS NUVACRON 320 ML 200 LITRES OF WATER ACRE   320    200         RECOMMENDED TO SPRAY AZADIRHACHTIN 5 ML  1 LITRE OF WATER 1500 ppm    5    1              ",15.6643,79.4733
KARVETINAGAR,Fruits,2022,2,11,Mango,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","FARMER ASKED QUERY ABOUT LEAF WEBBER MANAGEMENT IN MANGO","RECOMMENDED TO SPRAY QUINOLPHOS  400 ML PER 200 LITERS OF WATER PER ACRE",13.2026,79.0032
BARI,Fruits,2022,2,10,Mango,JAJAPUR,"Plant Protection",nan,HORTICULTURE,ODISHA,"Leaf webber in mango ","Recommended to spray Emamectin Benzoate 5  SG  80 g per 200 litre of water per 1 acre of land 6 g per 15 Litre water",20.8278,86.3798
ALATHUR,Fruits,2022,2,8,Mango,PERAMBALUR,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about Mango Leaf Webber management ",":     :  - 2      ",11.2903,78.93
"0   ",Fruits,2022,3,6,Mango,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO LEAF WEBBER MANAGEMENT ","RECOMMENDED TO SPRAY   EMAMECTIN BENZOATE 90 GR  200 LITRES OF WATER  ACRE   ",13.2026,79.0032
TIRUPPATHUR,Fruits,2022,3,24,Mango,SIVAGANGA,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about leaf webber management in mango"," :     :      50      ",9.84869,78.487
GOP,Fruits,2022,6,19,Mango,PURI,"Plant Protection",nan,HORTICULTURE,ODISHA,"Leaf webber in mango ","Recommended to spray Profenophos 50EC2ml per litre of water",19.8076,85.8253
GOP,Fruits,2022,6,27,Mango,PURI,"Plant Protection",nan,HORTICULTURE,ODISHA,"Leaf Webber in Mango","Recommended to spray Emamectin Benzoate 5SG  6 gram per  litre of water for control of Leaf Webber in Mango",19.8076,85.8253
KOLLAPUR,Fruits,2022,9,23,Mango,NAGARKURNOOL,"Plant Protection",nan,HORTICULTURE,TELANGANA,"MANGO LEAF WEBBER MANAGEMENT","    500     200          ",16.4158,78.683
ACHAMPETA,Fruits,2022,9,24,Mango,NAGARKURNOOL,"Plant Protection",nan,HORTICULTURE,TELANGANA,"MANGO LEAF WEBBER MANAGEMENT","   500     200          ",16.4158,78.683
KOHEDA,Fruits,2022,9,24,Mango,SIDDIPET,"Plant Protection",nan,HORTICULTURE,TELANGANA,"MANGO LEAF WEBBER MANAGEMENT","    500     200          ",18.0056,78.8961
KAJULURU,Fruits,2022,10,31,Mango,"EAST GODAVARI","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","FARMER ASKED QUERY ON LEAF WEBBER MANAGEMENT IN MANGO","RECOMMENDED TO SPRAY QUINALPHOS  SYNGENTA- EKALUX 400 ML PER ACRE WITH 200 LIT OF  WATER",16.9957,81.7154
VELDURTHI,Fruits,2022,10,19,Mango,KURNOOL,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","farmer asked query about on mango leaf webber management","Spray chemicals based on lambda-cyhalothrin 5 EC 2mlliter of water ",15.8309,78.0425
VELDURTHI,Fruits,2022,10,19,Mango,KURNOOL,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","farmer asked query about on mango leaf webber management","Spray chemicals based on lambda-cyhalothrin 5 EC 2mlliter of water ",15.8309,78.0425
VELDURTHI,Fruits,2022,10,19,Mango,KURNOOL,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","farmer asked query about on mango leaf webber management","Spray chemicals based on lambda-cyhalothrin 5 EC 2mlliter of water ",15.8309,78.0425
VELDURTHI,Fruits,2022,10,19,Mango,KURNOOL,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","farmer asked query about on mango leaf webber management","Spray chemicals based on lambda-cyhalothrin 5 EC 2mlliter of water ",15.8309,78.0425
